"family","sex","timepoint","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","effect_size","R2_marginal","R2_conditional","p.adj","comparison_type"
"Erysipelotrichaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.013588793898672,NA,NA,NA,NA,NA,NA,NA,0.0435055848600305,NA,NA,"treatment"
"Ruminococcaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0344480991638194,0.00579973917531148,-5.93959454426144,33.9999999995483,1.03161316787544e-06,-0.0462345872583268,-0.022661611069312,-5.93959454426144,0.497041752244194,NA,2.06322633575089e-06,"treatment"
"Ruminococcaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0145545968435079,0.00568711215935803,-2.55922451248981,33.9999999992651,0.0151107049811802,-0.0261121993032465,-0.00299699438376932,-2.55922451248981,0.497041752244194,NA,0.0151107049811802,"treatment"
"Ruminococcaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.497041752244194,NA,NA,"treatment"
"Ruminococcaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.497041752244194,NA,NA,"treatment"
"Ruminococcaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0142064016207432,NA,NA,NA,NA,NA,NA,NA,0.497041752244194,NA,NA,"treatment"
"Deferribacteraceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0107068256866886,0.00604855936371002,-1.77014476388,30.2754841911387,0.0867740325759222,-0.0230549201996667,0.00164126882628947,-1.77014476388,0.0876923080284784,NA,0.173548065151844,"treatment"
"Deferribacteraceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00583392308000745,0.00596476727305409,-0.978063822600802,27.0193490970926,0.336719340260385,-0.0180722045141004,0.00640435835408549,-0.978063822600802,0.0876923080284784,NA,0.336719340260385,"treatment"
"Deferribacteraceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Deferribacteraceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00356589473234275,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Deferribacteraceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0141185086225168,NA,NA,NA,NA,NA,NA,NA,0.0876923080284784,NA,NA,"treatment"
"Desulfovibrionaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.0212590810661942,0.00597052434803374,-3.56067236761129,33.9999999995143,0.00111737766771893,-0.0333926463902399,-0.00912551574214848,-3.56067236761129,0.272072293132232,NA,0.00223475533543785,"treatment"
"Desulfovibrionaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0150691271424655,0.00585458079942402,-2.57390369331789,33.999999999371,0.0145864673774375,-0.02696706682646,-0.00317118745847097,-2.57390369331789,0.272072293132232,NA,0.0145864673774375,"treatment"
"Desulfovibrionaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.272072293132232,NA,NA,"treatment"
"Desulfovibrionaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.272072293132232,NA,NA,"treatment"
"Desulfovibrionaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.0146247381495459,NA,NA,NA,NA,NA,NA,NA,0.272072293132232,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00909453472204295,0.00844321190809161,-1.07714159268313,9.23390964305466,0.308751890758504,-0.0281209078998349,0.00993183845574898,-1.07714159268313,0.0528050214022071,0.673447269700789,0.617503781517009,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00566735589037931,0.00836152329292108,-0.677789882517858,10.6977667984128,0.512297673111576,-0.0241345794874225,0.0127998677066639,-0.677789882517858,0.0528050214022071,0.673447269700789,0.617503781517009,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.0104431427450145,NA,NA,NA,NA,NA,NA,NA,0.0528050214022071,0.673447269700789,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00751115493311963,NA,NA,NA,NA,NA,NA,NA,0.0528050214022071,0.673447269700789,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 5","ran_pars","Residual","sd__Observation",0.00933091836365842,NA,NA,NA,NA,NA,NA,NA,0.0528050214022071,0.673447269700789,NA,"treatment"
"Ruminococcaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.0284244080836371,0.00663156221370534,-4.28623108215631,10.4678398036434,0.00143794449176691,-0.0431114223457446,-0.0137373938215296,-4.28623108215631,0.488737267921594,0.66200550867188,0.00287588898353382,"treatment"
"Ruminococcaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000108908286363493,0.00668564164563984,0.0162898779408135,10.8267360037146,0.987299443826595,-0.0146348719695554,0.0148526885422824,0.0162898779408135,0.488737267921594,0.66200550867188,0.987299443826595,"treatment"
"Ruminococcaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00773412822336879,NA,NA,NA,NA,NA,NA,NA,0.488737267921594,0.66200550867188,NA,"treatment"
"Ruminococcaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00274484998368744,NA,NA,NA,NA,NA,NA,NA,0.488737267921594,0.66200550867188,NA,"treatment"
"Ruminococcaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0114621783426888,NA,NA,NA,NA,NA,NA,NA,0.488737267921594,0.66200550867188,NA,"treatment"
"Atopobiaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0111418462750395,0.00953323295832385,1.16873743920326,11.3872553830885,0.266394547457063,-0.00975392576264735,0.0320376183127264,1.16873743920326,0.187614959100426,0.96292420314149,0.692090872065048,"treatment"
"Atopobiaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00914168324123766,0.00956095996022307,-0.956147006082052,11.7542452653723,0.35825040361289,-0.0300216336194387,0.0117382671369634,-0.956147006082052,0.187614959100426,0.96292420314149,0.692090872065048,"treatment"
"Atopobiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0151988109801672,NA,NA,NA,NA,NA,NA,NA,0.187614959100426,0.96292420314149,NA,"treatment"
"Atopobiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00809524744155469,NA,NA,NA,NA,NA,NA,NA,0.187614959100426,0.96292420314149,NA,"treatment"
"Atopobiaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00376571221844326,NA,NA,NA,NA,NA,NA,NA,0.187614959100426,0.96292420314149,NA,"treatment"
"Desulfovibrionaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.0193280544612579,0.00559073644750869,-3.45715714606271,7.84157844311232,0.00887289347024955,-0.0322657932911287,-0.00639031563138718,-3.45715714606271,0.455871129915459,0.656345640553893,0.0177457869404991,"treatment"
"Desulfovibrionaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",0.00440865637718703,0.0055025746053649,0.801198837520291,9.16891064433386,0.443282857439271,-0.00800416432451359,0.0168214770788877,0.801198837520291,0.455871129915459,0.656345640553893,0.443282857439271,"treatment"
"Desulfovibrionaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00552598438547385,NA,NA,NA,NA,NA,NA,NA,0.455871129915459,0.656345640553893,NA,"treatment"
"Desulfovibrionaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00415254446025654,NA,NA,NA,NA,NA,NA,NA,0.455871129915459,0.656345640553893,NA,"treatment"
"Desulfovibrionaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00905013393309131,NA,NA,NA,NA,NA,NA,NA,0.455871129915459,0.656345640553893,NA,"treatment"
"Desulfovibrionaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00648369110613226,0.00315178369269425,-2.05714977241657,7.37096286561703,0.0766765666018228,-0.0138611095034053,0.000893727291140757,-2.05714977241657,0.147281107869737,0.724626322570259,0.153353133203646,"treatment"
"Desulfovibrionaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.00612655349051463,0.00330855276034184,1.85173214220759,8.0422750089369,0.101012308165533,-0.00149600760618483,0.0137491145872141,1.85173214220759,0.147281107869737,0.724626322570259,0.153353133203646,"treatment"
"Desulfovibrionaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00132187939191291,NA,NA,NA,NA,NA,NA,NA,0.147281107869737,0.724626322570259,NA,"treatment"
"Desulfovibrionaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0103181730057896,NA,NA,NA,NA,NA,NA,NA,0.147281107869737,0.724626322570259,NA,"treatment"
"Desulfovibrionaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00718424704176985,NA,NA,NA,NA,NA,NA,NA,0.147281107869737,0.724626322570259,NA,"treatment"
"Atopobiaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.000470276862257385,0.0061202851447422,0.0768390444457297,14.2811436503216,0.939817729417486,-0.0126322268600986,0.0135727805846133,0.0768390444457297,0.0949029515677097,NA,0.939817729417486,"treatment"
"Atopobiaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00612820822382993,0.0061675679966009,-0.993618266909636,14.6919275912262,0.336492549196185,-0.0192981175690385,0.00704170112137862,-0.993618266909636,0.0949029515677097,NA,0.67298509839237,"treatment"
"Atopobiaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00796313045851054,NA,NA,NA,NA,NA,NA,NA,0.0949029515677097,NA,NA,"treatment"
"Atopobiaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0949029515677097,NA,NA,"treatment"
"Atopobiaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00935947360883241,NA,NA,NA,NA,NA,NA,NA,0.0949029515677097,NA,NA,"treatment"
"Ruminococcaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00549682034591038,0.00357485912460019,-1.5376327162333,30.2702525596506,0.134527047058194,-0.0127949243386936,0.00180128364687287,-1.5376327162333,0.15639564846067,NA,0.269054094116387,"treatment"
"Ruminococcaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.00312792397245125,0.00374222870839214,0.835845218502204,31.7011345437212,0.409497983768894,-0.00449756586787003,0.0107534138127725,0.835845218502204,0.15639564846067,NA,0.409497983768894,"treatment"
"Ruminococcaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.15639564846067,NA,NA,"treatment"
"Ruminococcaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.00971437350772924,NA,NA,NA,NA,NA,NA,NA,0.15639564846067,NA,NA,"treatment"
"Ruminococcaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.0084726376508849,NA,NA,NA,NA,NA,NA,NA,0.15639564846067,NA,NA,"treatment"
"Deferribacteraceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.00240015246291104,0.00239305952045185,1.00296396407969,30.0052624911503,0.323898503735114,-0.00248709113847548,0.00728739606429755,1.00296396407969,0.0632698558222533,NA,0.927182967738943,"treatment"
"Deferribacteraceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00101639048169174,0.00252652705773433,-0.402287590224027,30.6186990203233,0.690267119010298,-0.00617187851216972,0.00413909754878623,-0.402287590224027,0.0632698558222533,NA,0.927182967738943,"treatment"
"Deferribacteraceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0632698558222533,NA,NA,"treatment"
"Deferribacteraceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",0.0114603987022076,NA,NA,NA,NA,NA,NA,NA,0.0632698558222533,NA,NA,"treatment"
"Deferribacteraceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00564644908569233,NA,NA,NA,NA,NA,NA,NA,0.0632698558222533,NA,NA,"treatment"
"Deferribacteraceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.00664408814861863,0.00595909237660735,-1.11494968171667,6.75023450436443,0.302986757176156,-0.0208414881038573,0.00755331180662002,-1.11494968171667,0.128923365086703,NA,0.605973514352313,"treatment"
"Deferribacteraceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00519418320430564,0.00573441531811782,-0.905791247434534,6.8616266653976,0.395738061345196,-0.0188095512256098,0.00842118481699848,-0.905791247434534,0.128923365086703,NA,0.605973514352313,"treatment"
"Deferribacteraceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00740951561531122,NA,NA,NA,NA,NA,NA,NA,0.128923365086703,NA,NA,"treatment"
"Deferribacteraceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.128923365086703,NA,NA,"treatment"
"Deferribacteraceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00743350313938324,NA,NA,NA,NA,NA,NA,NA,0.128923365086703,NA,NA,"treatment"
"Desulfovibrionaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.0100622003463508,0.00418470440457062,-2.40451878401749,33.9294583980162,0.0217996380887055,-0.0185671942100263,-0.00155720648267522,-2.40451878401749,0.196651107870454,NA,0.0435992761774111,"treatment"
"Desulfovibrionaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000882711432518102,0.00425585140860544,0.207411243431393,33.9307823092434,0.836928523908262,-0.00776686915507527,0.00953229202011148,0.207411243431393,0.196651107870454,NA,0.836928523908262,"treatment"
"Desulfovibrionaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.196651107870454,NA,NA,"treatment"
"Desulfovibrionaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00223145359808649,NA,NA,NA,NA,NA,NA,NA,0.196651107870454,NA,NA,"treatment"
"Desulfovibrionaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.0103003965207605,NA,NA,NA,NA,NA,NA,NA,0.196651107870454,NA,NA,"treatment"
"Tannerellaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00504084725518942,0.0058630652290154,-0.859763120192327,7.09138626456803,0.418034088293725,-0.0188686571994937,0.00878696268911482,-0.859763120192327,0.0304759351394444,0.676728903902238,0.83606817658745,"treatment"
"Tannerellaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00366702267384521,0.00587749326533421,-0.62390929403076,8.68109349843057,0.548728329487816,-0.0170376643168156,0.00970361896912516,-0.62390929403076,0.0304759351394444,0.676728903902238,0.83606817658745,"treatment"
"Tannerellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00694413377735033,NA,NA,NA,NA,NA,NA,NA,0.0304759351394444,0.676728903902238,NA,"treatment"
"Tannerellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0.00693644457664012,NA,NA,NA,NA,NA,NA,NA,0.0304759351394444,0.676728903902238,NA,"treatment"
"Tannerellaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00694184309355321,NA,NA,NA,NA,NA,NA,NA,0.0304759351394444,0.676728903902238,NA,"treatment"
"Clostridiaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",-0.0085920210903248,0.00296144689601325,-2.90129162940302,6.28121312910912,0.0259012035024225,-0.0157605009196771,-0.0014235412609725,-2.90129162940302,0.257264954999655,0.492877993319444,0.0259012035024225,"treatment"
"Clostridiaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00952888395920911,0.00300164959435022,-3.17454908032724,8.71391432247955,0.0117504088206684,-0.0163532217307722,-0.00270454618764599,-3.17454908032724,0.257264954999655,0.492877993319444,0.0235008176413367,"treatment"
"Clostridiaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00138705396014718,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Clostridiaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00390110040557689,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Clostridiaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00607426432622577,NA,NA,NA,NA,NA,NA,NA,0.257264954999655,0.492877993319444,NA,"treatment"
"Erysipelotrichaceae","Female","week 5","fixed",NA,"treatmentFOS+GOS",0.00743643296846002,0.00509726816549447,1.45890557981633,10.8116413532563,0.173024305883456,-0.0038064715857737,0.0186793375226938,1.45890557981633,0.162002633477615,0.872421100081219,0.519072917650369,"treatment"
"Erysipelotrichaceae","Female","week 5","fixed",NA,"treatmentB. longum APC1472",-0.000719933600620353,0.00499468318113121,-0.144139993371371,11.5182082471775,0.887881062983031,-0.0116531143259512,0.0102132471247105,-0.144139993371371,0.162002633477615,0.872421100081219,0.887881062983031,"treatment"
"Erysipelotrichaceae","Female","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00711309280293193,NA,NA,NA,NA,NA,NA,NA,0.162002633477615,0.872421100081219,NA,"treatment"
"Erysipelotrichaceae","Female","week 5","ran_pars","cohort","sd__(Intercept)",0.00317077970960045,NA,NA,NA,NA,NA,NA,NA,0.162002633477615,0.872421100081219,NA,"treatment"
"Erysipelotrichaceae","Female","week 5","ran_pars","Residual","sd__Observation",0.00330025478135193,NA,NA,NA,NA,NA,NA,NA,0.162002633477615,0.872421100081219,NA,"treatment"
"Marinifilaceae","Male","week 5","fixed",NA,"treatmentFOS+GOS",0.00170664283041491,0.00300773900639811,0.567417195037373,13.3330040250039,0.579859842889479,-0.00477472354567614,0.00818800920650596,0.567417195037373,0.0520261474849199,NA,0.873009162950616,"treatment"
"Marinifilaceae","Male","week 5","fixed",NA,"treatmentB. longum APC1472",-0.00245451297016923,0.00306594120921063,-0.800574049755239,14.2702624591021,0.436504581475308,-0.00901863834088912,0.00410961240055067,-0.800574049755239,0.0520261474849199,NA,0.873009162950616,"treatment"
"Marinifilaceae","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.000779423791907488,NA,NA,NA,NA,NA,NA,NA,0.0520261474849199,NA,NA,"treatment"
"Marinifilaceae","Male","week 5","ran_pars","cohort","sd__(Intercept)",7.60739331084888e-08,NA,NA,NA,NA,NA,NA,NA,0.0520261474849199,NA,NA,"treatment"
"Marinifilaceae","Male","week 5","ran_pars","Residual","sd__Observation",0.00741848437820596,NA,NA,NA,NA,NA,NA,NA,0.0520261474849199,NA,NA,"treatment"
"Deferribacteraceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00465344342595749,0.00309942404370681,-1.50138972929697,9.65694794940227,0.165224634415709,-0.0115927890054084,0.00228590215349341,-1.50138972929697,0.0977463319022287,0.500898535204617,0.330449268831419,"treatment"
"Deferribacteraceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00466363223435588,0.00312789819155306,-1.49097954880696,10.4522426966207,0.16551566615962,-0.0115923647147121,0.00226510024600037,-1.49097954880696,0.0977463319022287,0.500898535204617,0.330449268831419,"treatment"
"Deferribacteraceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00374758439599351,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Deferribacteraceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00247258130367795,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Deferribacteraceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00499555944559733,NA,NA,NA,NA,NA,NA,NA,0.0977463319022287,0.500898535204617,NA,"treatment"
"Clostridiaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.000851044676443917,0.00440255089597115,-0.193307174988646,11.6478926116671,0.850048145982095,-0.0104756382430956,0.00877354889020779,-0.193307174988646,0.165765000711483,0.973427273642947,1,"treatment"
"Clostridiaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.00652908440609058,0.0043995881464102,1.48402172858337,11.5957937157781,0.164469211192423,-0.00309398590075955,0.0161521547129407,1.48402172858337,0.165765000711483,0.973427273642947,0.493407633577268,"treatment"
"Clostridiaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.007167634146971,NA,NA,NA,NA,NA,NA,NA,0.165765000711483,0.973427273642947,NA,"treatment"
"Clostridiaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00160403698603206,NA,NA,NA,NA,NA,NA,NA,0.165765000711483,0.973427273642947,NA,"treatment"
"Clostridiaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00133226459645482,NA,NA,NA,NA,NA,NA,NA,0.165765000711483,0.973427273642947,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 10","fixed",NA,"treatmentFOS+GOS",-0.00511161796437099,0.00274864547415777,-1.85968616630607,11.2334939596901,0.0893000307665617,-0.011146039304446,0.000922803375704037,-1.85968616630607,0.308353179444199,NA,0.178600061533123,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.00306949710001843,0.00278049065939543,1.10394080614745,11.7883259756008,0.291643579047013,-0.00300075856514885,0.00913975276518571,1.10394080614745,0.308353179444199,NA,0.291643579047013,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.0029706046836894,NA,NA,NA,NA,NA,NA,NA,0.308353179444199,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","cohort","sd__(Intercept)",9.11325023899392e-11,NA,NA,NA,NA,NA,NA,NA,0.308353179444199,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 10","ran_pars","Residual","sd__Observation",0.00517021855231422,NA,NA,NA,NA,NA,NA,NA,0.308353179444199,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 5","fixed",NA,"treatmentFOS+GOS",-0.00255608660006982,0.00287688659803759,-0.88849056539573,11.1701593700235,0.393007852497612,-0.00887632275248352,0.00376414955234389,-0.88849056539573,0.0629285958779584,NA,0.786015704995225,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 5","fixed",NA,"treatmentB. longum APC1472",0.000714156530188571,0.00291196023870674,0.245249409897761,11.7507891509284,0.810494001071282,-0.00564541555679105,0.00707372861716819,0.245249409897761,0.0629285958779584,NA,0.810494001071282,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","dam_cage","sd__(Intercept)",0.00299624579685918,NA,NA,NA,NA,NA,NA,NA,0.0629285958779584,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.0629285958779584,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Male","week 5","ran_pars","Residual","sd__Observation",0.00555578086760182,NA,NA,NA,NA,NA,NA,NA,0.0629285958779584,NA,NA,"treatment"
"Sutterellaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",0.00960362771985605,0.00192609712607674,4.98605578599125,33.9999999994767,1.79075123780026e-05,0.00568932741097174,0.0135179280287404,4.98605578599125,0.491011304995411,NA,5.37225371340079e-05,"treatment"
"Sutterellaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.000301897358911289,0.00188869362133467,-0.159844537780537,33.9999999994452,0.873949388308425,-0.00414018460065438,0.0035363898828318,-0.159844537780537,0.491011304995411,NA,1,"treatment"
"Sutterellaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.491011304995411,NA,NA,"treatment"
"Sutterellaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.491011304995411,NA,NA,"treatment"
"Sutterellaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00471795515392914,NA,NA,NA,NA,NA,NA,NA,0.491011304995411,NA,NA,"treatment"
"Sutterellaceae","Male","week 10","fixed",NA,"treatmentFOS+GOS",0.0124127951900531,0.00181431448139741,6.84158965676808,10.7314634200415,3.16627595443526e-05,0.00840729056210744,0.0164182998179987,6.84158965676808,0.624069677226798,0.724838207930534,9.49882786330577e-05,"treatment"
"Sutterellaceae","Male","week 10","fixed",NA,"treatmentB. longum APC1472",0.000684610387941516,0.00184926601640987,0.370206547823015,12.3510853719011,0.717499253784354,-0.00333192805079209,0.00470114882667512,0.370206547823015,0.624069677226798,0.724838207930534,1,"treatment"
"Sutterellaceae","Male","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00134647330345049,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Sutterellaceae","Male","week 10","ran_pars","cohort","sd__(Intercept)",0.00192617125481515,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Sutterellaceae","Male","week 10","ran_pars","Residual","sd__Observation",0.00388350688425654,NA,NA,NA,NA,NA,NA,NA,0.624069677226798,0.724838207930534,NA,"treatment"
"Marinifilaceae","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00408195704355449,0.00287791500631841,-1.41837303554575,13.1967008689286,0.179263610940749,-0.010289907192095,0.00212599310498604,-1.41837303554575,0.16220079905572,NA,0.33586414353386,"treatment"
"Marinifilaceae","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.00404288181709788,0.00277534523902176,-1.45671311815711,13.5768076659754,0.16793207176693,-0.0100128593432893,0.00192709570909352,-1.45671311815711,0.16220079905572,NA,0.33586414353386,"treatment"
"Marinifilaceae","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00322124377184276,NA,NA,NA,NA,NA,NA,NA,0.16220079905572,NA,NA,"treatment"
"Marinifilaceae","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.16220079905572,NA,NA,"treatment"
"Marinifilaceae","Female","week 10","ran_pars","Residual","sd__Observation",0.00438095370411857,NA,NA,NA,NA,NA,NA,NA,0.16220079905572,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 10","fixed",NA,"treatmentFOS+GOS",-0.00634794779466625,0.00368027892219869,-1.72485507997145,12.0166811570503,0.110154569170319,-0.0143653523471954,0.00166945675786288,-1.72485507997145,0.199531060635828,NA,0.220309138340638,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 10","fixed",NA,"treatmentB. longum APC1472",-0.0016102588106477,0.00354727654340051,-0.453942282465541,12.3376303575828,0.657752473023417,-0.00931571740793154,0.00609519978663614,-0.453942282465541,0.199531060635828,NA,0.657752473023417,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","dam_cage","sd__(Intercept)",0.00421612983517025,NA,NA,NA,NA,NA,NA,NA,0.199531060635828,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,NA,0.199531060635828,NA,NA,"treatment"
"[Eubacterium] coprostanoligenes group","Female","week 10","ran_pars","Residual","sd__Observation",0.00540749000371384,NA,NA,NA,NA,NA,NA,NA,0.199531060635828,NA,NA,"treatment"
