"genus","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","R2_marginal","R2_conditional","p.adj"
"UCG-003","fixed",NA,"dietHFHS",-0.00020641250668542,0.000134143915684422,-1.53873923861752,16.5906107649191,0.142721778964177,-0.000489964362506198,7.71393491353581e-05,0.0603133442198782,0.194451772130515,0.42816533689253
"UCG-003","fixed",NA,"treatmentFOS+GOS",-7.75381419466393e-05,0.000136133944201797,-0.569572433982383,13.9676963634451,0.578013640909336,-0.000369579777285473,0.000214503493392195,0.0603133442198782,0.194451772130515,0.578013640909336
"UCG-003","fixed",NA,"treatmentB. longum APC1472",0.000203681796787081,0.000134264470066294,1.51701933271335,16.8239267055905,0.147827013070901,-7.98174770542259e-05,0.000487181070628388,0.0603133442198782,0.194451772130515,0.42816533689253
"UCG-003","ran_pars","dam_cage","sd__(Intercept)",0.000154569062577427,NA,NA,NA,NA,NA,NA,0.0603133442198782,0.194451772130515,NA
"UCG-003","ran_pars","cohort","sd__(Intercept)",0.000105925267826105,NA,NA,NA,NA,NA,NA,0.0603133442198782,0.194451772130515,NA
"UCG-003","ran_pars","Residual","sd__Observation",0.000459193203249051,NA,NA,NA,NA,NA,NA,0.0603133442198782,0.194451772130515,NA
"Christensenella","fixed",NA,"dietHFHS",-0.000104145723170074,0.000135336289696348,-0.769532868115005,20.0256665866893,0.450559299397741,-0.000386429082556238,0.000178137636216089,0.273597471330357,NA,0.706451612283742
"Christensenella","fixed",NA,"treatmentFOS+GOS",-0.000364239068243526,0.000140234064158854,-2.59736512970859,19.1187537145946,0.0176270403727754,-0.000657628992632136,-7.08491438549164e-05,0.273597471330357,NA,0.0528811211183262
"Christensenella","fixed",NA,"treatmentB. longum APC1472",-0.000128586685312236,0.000135277962951099,-0.950536824380761,19.9290077869214,0.353225806141871,-0.000410836026688527,0.000153662656064055,0.273597471330357,NA,0.706451612283742
"Christensenella","ran_pars","dam_cage","sd__(Intercept)",0.000208566660633918,NA,NA,NA,NA,NA,NA,0.273597471330357,NA,NA
"Christensenella","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.273597471330357,NA,NA
"Christensenella","ran_pars","Residual","sd__Observation",0.000286113813089683,NA,NA,NA,NA,NA,NA,0.273597471330357,NA,NA
"Butyricicoccus","fixed",NA,"dietHFHS",8.85064966252524e-05,0.000146384753010896,0.604615540927714,17.8856128457532,0.553028175465815,-0.000219177503353822,0.000396190496604326,0.142116731177464,NA,1
"Butyricicoccus","fixed",NA,"treatmentFOS+GOS",-0.000467031834278826,0.000149836391904318,-3.11694527840114,16.3370425170191,0.00650990758277396,-0.00078413904087937,-0.000149924627678282,0.142116731177464,NA,0.0195297227483219
"Butyricicoccus","fixed",NA,"treatmentB. longum APC1472",-9.23040173673168e-05,0.000146045892352061,-0.63202063324593,17.5655727138393,0.535513570551798,-0.000399679894242179,0.000215071859507546,0.142116731177464,NA,1
"Butyricicoccus","ran_pars","dam_cage","sd__(Intercept)",0.000193287437954648,NA,NA,NA,NA,NA,NA,0.142116731177464,NA,NA
"Butyricicoccus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.142116731177464,NA,NA
"Butyricicoccus","ran_pars","Residual","sd__Observation",0.000445557793590576,NA,NA,NA,NA,NA,NA,0.142116731177464,NA,NA
"Harryflintia","fixed",NA,"dietHFHS",8.7737270813399e-06,9.0315828612969e-05,0.0971449547225881,18.5502317447942,0.923653195434908,-0.00018057016380642,0.000198117617969099,0.153502240458568,NA,1
"Harryflintia","fixed",NA,"treatmentFOS+GOS",-0.000378245467286502,8.9618316694119e-05,-4.22062677853582,14.295533628085,0.000819036841560115,-0.000570085516222956,-0.000186405418350048,0.153502240458568,NA,0.00245711052468034
"Harryflintia","fixed",NA,"treatmentB. longum APC1472",3.6596782738203e-05,8.99838763460126e-05,0.406703780991589,18.2718355703266,0.688949933124244,-0.000152250926307933,0.000225444491784339,0.153502240458568,NA,1
"Harryflintia","ran_pars","dam_cage","sd__(Intercept)",5.28817997698476e-05,NA,NA,NA,NA,NA,NA,0.153502240458568,NA,NA
"Harryflintia","ran_pars","cohort","sd__(Intercept)",7.17085237769662e-05,NA,NA,NA,NA,NA,NA,0.153502240458568,NA,NA
"Harryflintia","ran_pars","Residual","sd__Observation",0.00040011515434765,NA,NA,NA,NA,NA,NA,0.153502240458568,NA,NA
"NK4A214 group","fixed",NA,"dietHFHS",0.000276547430545648,0.000157077285359364,1.76058193209131,19.3823046735123,0.0940804226931226,-5.17807518223273e-05,0.000604875612913624,0.0939947118770384,NA,0.37632169077249
"NK4A214 group","fixed",NA,"treatmentFOS+GOS",-0.000127183399554375,0.000163005963647815,-0.780237708536625,18.6045551782636,0.445064960913865,-0.000468850287290732,0.000214483488181982,0.0939947118770384,NA,0.89012992182773
"NK4A214 group","fixed",NA,"treatmentB. longum APC1472",-8.05749467056033e-05,0.000157032187307291,-0.513111025753776,19.311607174758,0.613693661703407,-0.000408888513349643,0.000247738619938437,0.0939947118770384,NA,0.89012992182773
"NK4A214 group","ran_pars","dam_cage","sd__(Intercept)",0.000245978733233473,NA,NA,NA,NA,NA,NA,0.0939947118770384,NA,NA
"NK4A214 group","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0939947118770384,NA,NA
"NK4A214 group","ran_pars","Residual","sd__Observation",0.000310285307605004,NA,NA,NA,NA,NA,NA,0.0939947118770384,NA,NA
"Lachnospiraceae UCG-004","fixed",NA,"dietHFHS",-2.2819714208319e-05,3.10065448157199e-05,-0.735964434087791,14.9196277083131,0.473165385012527,-8.89396220334037e-05,4.33001936167658e-05,0.0123906171244433,NA,1
"Lachnospiraceae UCG-004","fixed",NA,"treatmentFOS+GOS",-2.27999274349092e-05,3.0769309780629e-05,-0.740995738853494,12.123891920019,0.472804675240592,-8.97645918668046e-05,4.41647369969861e-05,0.0123906171244433,NA,1
"Lachnospiraceae UCG-004","fixed",NA,"treatmentB. longum APC1472",-8.39055778493929e-06,3.07153477739961e-05,-0.273171505225242,14.2972541500965,0.788627731810899,-7.4140161172942e-05,5.73590456030634e-05,0.0123906171244433,NA,1
"Lachnospiraceae UCG-004","ran_pars","dam_cage","sd__(Intercept)",1.05464763307787e-05,NA,NA,NA,NA,NA,NA,0.0123906171244433,NA,NA
"Lachnospiraceae UCG-004","ran_pars","cohort","sd__(Intercept)",8.11260049003557e-06,NA,NA,NA,NA,NA,NA,0.0123906171244433,NA,NA
"Lachnospiraceae UCG-004","ran_pars","Residual","sd__Observation",0.000147751675042405,NA,NA,NA,NA,NA,NA,0.0123906171244433,NA,NA
"Christensenellaceae R-7 group","fixed",NA,"dietHFHS",1.23402568103178e-05,7.17195066057574e-05,0.172062767778818,20.3837431288314,0.865085016331612,-0.000137083663180508,0.000161764176801143,0.0217026181140199,NA,1
"Christensenellaceae R-7 group","fixed",NA,"treatmentFOS+GOS",-6.68866539510918e-05,7.40481660463561e-05,-0.903285760098624,19.2102530215105,0.377562153259163,-0.000221756517561575,8.79832096593909e-05,0.0217026181140199,NA,1
"Christensenellaceae R-7 group","fixed",NA,"treatmentB. longum APC1472",-3.88607532200045e-05,7.16576260560443e-05,-0.542311479724588,20.2181244086838,0.593531751761115,-0.000188232628429363,0.000110511121989353,0.0217026181140199,NA,1
"Christensenellaceae R-7 group","ran_pars","dam_cage","sd__(Intercept)",0.000106123485443934,NA,NA,NA,NA,NA,NA,0.0217026181140199,NA,NA
"Christensenellaceae R-7 group","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0217026181140199,NA,NA
"Christensenellaceae R-7 group","ran_pars","Residual","sd__Observation",0.000173438278415187,NA,NA,NA,NA,NA,NA,0.0217026181140199,NA,NA
"Anaerovorax","fixed",NA,"dietHFHS",9.43131185897652e-05,4.10676590778126e-05,2.29653018232829,185.658595170333,0.0227620284093403,1.3293860478677e-05,0.000175332376700853,0.130464380491559,NA,0.0455240568186806
"Anaerovorax","fixed",NA,"treatmentFOS+GOS",-0.000192225346966912,4.00123464035882e-05,-4.80415082454833,191.995866991262,3.12453131791851e-06,-0.000271145569397691,-0.000113305124536133,0.130464380491559,NA,1.2498125271674e-05
"Anaerovorax","fixed",NA,"treatmentB. longum APC1472",-3.18603641604389e-05,4.13031367767438e-05,-0.771378801872941,162.398096163838,0.441603365295381,-0.000113420815774296,4.97000874534178e-05,0.130464380491559,NA,0.441603365295381
"Anaerovorax","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.130464380491559,NA,NA
"Anaerovorax","ran_pars","cohort","sd__(Intercept)",5.80267785081889e-05,NA,NA,NA,NA,NA,NA,0.130464380491559,NA,NA
"Anaerovorax","ran_pars","Residual","sd__Observation",0.000190576320926603,NA,NA,NA,NA,NA,NA,0.130464380491559,NA,NA
"Family XIII AD3011 group","fixed",NA,"dietHFHS",0.000185184502819495,3.59273778956758e-05,5.15441186265318,192.00000000264,6.2957448197531e-07,0.000114321468715901,0.000256047536923088,0.188233784143568,NA,1.88872344592593e-06
"Family XIII AD3011 group","fixed",NA,"treatmentFOS+GOS",-0.000218165889174381,3.55662895563976e-05,-6.13406379736168,192.00000000275,4.79167738094803e-09,-0.000288316713904528,-0.000148015064444235,0.188233784143568,NA,1.91667095237921e-08
"Family XIII AD3011 group","fixed",NA,"treatmentB. longum APC1472",-9.56964127126716e-05,3.55662895563976e-05,-2.69064931726784,192.00000000275,0.00776010841641652,-0.000165847237442818,-2.55455879825254e-05,0.188233784143568,NA,0.015520216832833
"Family XIII AD3011 group","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.188233784143568,NA,NA
"Family XIII AD3011 group","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.188233784143568,NA,NA
"Family XIII AD3011 group","ran_pars","Residual","sd__Observation",0.000176007487281106,NA,NA,NA,NA,NA,NA,0.188233784143568,NA,NA
"[Eubacterium] brachy group","fixed",NA,"dietHFHS",-1.47455181120079e-05,5.09155707680514e-05,-0.28960724370904,15.0392323744373,0.776071185048913,-0.000123244836053922,9.37537998299062e-05,0.0568761996077798,NA,0.776071185048913
"[Eubacterium] brachy group","fixed",NA,"treatmentFOS+GOS",-9.79584044587168e-05,4.9422575988691e-05,-1.98205784500451,11.0946991837582,0.0727901616729195,-0.000206623587512966,1.07067785955326e-05,0.0568761996077798,NA,0.218370485018758
"[Eubacterium] brachy group","fixed",NA,"treatmentB. longum APC1472",5.60816420136178e-05,5.15710886350718e-05,1.08746283039444,15.016158008594,0.293979851770844,-5.38292305050492e-05,0.000165992514532285,0.0568761996077798,NA,0.587959703541688
"[Eubacterium] brachy group","ran_pars","dam_cage","sd__(Intercept)",9.36651126347259e-06,NA,NA,NA,NA,NA,NA,0.0568761996077798,NA,NA
"[Eubacterium] brachy group","ran_pars","cohort","sd__(Intercept)",9.34161026096781e-05,NA,NA,NA,NA,NA,NA,0.0568761996077798,NA,NA
"[Eubacterium] brachy group","ran_pars","Residual","sd__Observation",0.000232865323573961,NA,NA,NA,NA,NA,NA,0.0568761996077798,NA,NA
"Negativibacillus","fixed",NA,"dietHFHS",0.00011296223466971,3.20008161059816e-05,3.52997980725234,191.999999999545,0.000520190979509306,4.98439372630363e-05,0.000176080532076385,0.103032342366712,NA,0.00183145326630776
"Negativibacillus","fixed",NA,"treatmentFOS+GOS",-0.00011296223466971,3.16791917008606e-05,-3.56581808451387,191.999999997381,0.00045786331657694,-0.000175446161228207,-5.0478308111214e-05,0.103032342366712,NA,0.00183145326630776
"Negativibacillus","fixed",NA,"treatmentB. longum APC1472",-1.46504823062185e-05,3.16791917008606e-05,-0.462463892531086,191.999999997381,0.644272347937279,-7.7134408864715e-05,4.7833444252278e-05,0.103032342366712,NA,1
"Negativibacillus","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.103032342366712,NA,NA
"Negativibacillus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.103032342366712,NA,NA
"Negativibacillus","ran_pars","Residual","sd__Observation",0.000156771341624585,NA,NA,NA,NA,NA,NA,0.103032342366712,NA,NA
"Candidatus Saccharimonas","fixed",NA,"dietHFHS",-0.000106296287567468,5.99767592697389e-05,-1.77229128185156,19.5325311507426,0.0919449011603087,-0.000231597844207474,1.90052690725378e-05,0.0554734880698005,NA,0.275834703480926
"Candidatus Saccharimonas","fixed",NA,"treatmentFOS+GOS",8.55782403775953e-05,6.11202706426125e-05,1.400161345456,17.5956645247901,0.17885109746706,-4.30425181156308e-05,0.000214198998870821,0.0554734880698005,NA,0.35770219493412
"Candidatus Saccharimonas","fixed",NA,"treatmentB. longum APC1472",7.42021885828252e-07,5.97831364939917e-05,0.0124118928738847,19.0861304450084,0.990225820157114,-0.000124347313633178,0.000125831357404834,0.0554734880698005,NA,0.990225820157114
"Candidatus Saccharimonas","ran_pars","dam_cage","sd__(Intercept)",7.38270869170584e-05,NA,NA,NA,NA,NA,NA,0.0554734880698005,NA,NA
"Candidatus Saccharimonas","ran_pars","cohort","sd__(Intercept)",1.31207798232678e-08,NA,NA,NA,NA,NA,NA,0.0554734880698005,NA,NA
"Candidatus Saccharimonas","ran_pars","Residual","sd__Observation",0.000199537453942034,NA,NA,NA,NA,NA,NA,0.0554734880698005,NA,NA
"Streptococcus","fixed",NA,"dietHFHS",2.44613086024946e-05,3.499219549168e-05,0.699050409920999,17.0327439604057,0.493956568684794,-4.93549606358229e-05,9.82775778408122e-05,0.134728356509164,NA,0.493956568684794
"Streptococcus","fixed",NA,"treatmentFOS+GOS",-0.000147267137566649,3.48214054621875e-05,-4.22921291119526,13.4699060568121,0.00091286160133431,-0.000222228306699018,-7.23059684342788e-05,0.134728356509164,NA,0.00365144640533724
"Streptococcus","fixed",NA,"treatmentB. longum APC1472",-8.25001650024518e-05,3.503992794396e-05,-2.35446160546893,16.8645876555025,0.0309375248586882,-0.000156473194512625,-8.52713549227843e-06,0.134728356509164,NA,0.0618750497173765
"Streptococcus","ran_pars","dam_cage","sd__(Intercept)",2.72907487133582e-05,NA,NA,NA,NA,NA,NA,0.134728356509164,NA,NA
"Streptococcus","ran_pars","cohort","sd__(Intercept)",3.55083333125249e-05,NA,NA,NA,NA,NA,NA,0.134728356509164,NA,NA
"Streptococcus","ran_pars","Residual","sd__Observation",0.000144656826073925,NA,NA,NA,NA,NA,NA,0.134728356509164,NA,NA
"Candidatus Soleaferrea","fixed",NA,"dietHFHS",8.18776194118371e-05,3.55749683123951e-05,2.30155143619085,19.5590475662726,0.0325021237919057,7.56213837922577e-06,0.000156193100444448,0.163474268326629,NA,0.097506371375717
"Candidatus Soleaferrea","fixed",NA,"treatmentFOS+GOS",-0.000119771622020608,3.60141030818297e-05,-3.32568665526581,17.2523851886375,0.00393786061091665,-0.000195670151664197,-4.38730923770194e-05,0.163474268326629,NA,0.0157514424436666
"Candidatus Soleaferrea","fixed",NA,"treatmentB. longum APC1472",2.22027677380109e-05,3.54064666505361e-05,0.627082277290008,18.9712172077204,0.538079736081685,-5.19114291705733e-05,9.63169646465952e-05,0.163474268326629,NA,0.538079736081685
"Candidatus Soleaferrea","ran_pars","dam_cage","sd__(Intercept)",3.8520805847289e-05,NA,NA,NA,NA,NA,NA,0.163474268326629,NA,NA
"Candidatus Soleaferrea","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.163474268326629,NA,NA
"Candidatus Soleaferrea","ran_pars","Residual","sd__Observation",0.000132382283825395,NA,NA,NA,NA,NA,NA,0.163474268326629,NA,NA
"Defluviitaleaceae UCG-011","fixed",NA,"dietHFHS",1.39367552697165e-05,1.87063503401411e-05,0.74502802611423,18.0526623915757,0.46584441946317,-2.53556123069407e-05,5.32291228463738e-05,0.0672810508600568,NA,1
"Defluviitaleaceae UCG-011","fixed",NA,"treatmentFOS+GOS",3.2418960017973e-05,1.89022029940417e-05,1.71508897815731,15.3866128029308,0.106392893091155,-7.78214024436903e-06,7.2620060280315e-05,0.0672810508600568,NA,0.425571572364618
"Defluviitaleaceae UCG-011","fixed",NA,"treatmentB. longum APC1472",-1.38065255697878e-05,1.86397209188012e-05,-0.740704521807602,17.7011251562147,0.468585159179694,-5.30145749272633e-05,2.54015237876878e-05,0.0672810508600568,NA,1
"Defluviitaleaceae UCG-011","ran_pars","dam_cage","sd__(Intercept)",1.90658070928882e-05,NA,NA,NA,NA,NA,NA,0.0672810508600568,NA,NA
"Defluviitaleaceae UCG-011","ran_pars","cohort","sd__(Intercept)",9.43776199085525e-06,NA,NA,NA,NA,NA,NA,0.0672810508600568,NA,NA
"Defluviitaleaceae UCG-011","ran_pars","Residual","sd__Observation",7.10733864362938e-05,NA,NA,NA,NA,NA,NA,0.0672810508600568,NA,NA
"Monoglobus","fixed",NA,"dietHFHS",-2.39701424835643e-05,2.22404014276824e-05,-1.07777472279475,17.5527429547849,0.295723984940021,-7.07809797487219e-05,2.28406947815933e-05,0.0787672818484151,NA,0.591447969880042
"Monoglobus","fixed",NA,"treatmentFOS+GOS",-4.81518085680117e-05,2.21787661511882e-05,-2.1710769769504,14.1777664698337,0.0473771092948817,-9.5664636377798e-05,-6.38980758225301e-07,0.0787672818484151,NA,0.142131327884645
"Monoglobus","fixed",NA,"treatmentB. longum APC1472",9.31165788871364e-06,2.22013747786496e-05,0.419418075752154,17.0457718044396,0.680148887348781,-3.75195689862557e-05,5.61428847636829e-05,0.0787672818484151,NA,0.680148887348781
"Monoglobus","ran_pars","dam_cage","sd__(Intercept)",1.70414819105258e-05,NA,NA,NA,NA,NA,NA,0.0787672818484151,NA,NA
"Monoglobus","ran_pars","cohort","sd__(Intercept)",1.85834037384069e-05,NA,NA,NA,NA,NA,NA,0.0787672818484151,NA,NA
"Monoglobus","ran_pars","Residual","sd__Observation",9.31432948937777e-05,NA,NA,NA,NA,NA,NA,0.0787672818484151,NA,NA
"Agathobacter","fixed",NA,"dietHFHS",-1.81203384847149e-05,1.14497723866931e-05,-1.58259377328533,191.999999996826,0.115159914264353,-4.07038293665928e-05,4.46315239716306e-06,0.0190281462335229,NA,0.34547974279306
"Agathobacter","fixed",NA,"treatmentFOS+GOS",2.69085426683824e-19,1.13346963767425e-05,2.37399765939877e-14,191.999999994318,0.999999999999981,-2.23565153636183e-05,2.23565153636188e-05,0.0190281462335229,NA,1
"Agathobacter","fixed",NA,"treatmentB. longum APC1472",-1.81854585643724e-18,1.13346963767425e-05,-1.6044063254916e-13,191.999999995034,0.999999999999872,-2.23565153636198e-05,2.23565153636161e-05,0.0190281462335229,NA,1
"Agathobacter","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0190281462335229,NA,NA
"Agathobacter","ran_pars","cohort","sd__(Intercept)",6.80008944318279e-12,NA,NA,NA,NA,NA,NA,0.0190281462335229,NA,NA
"Agathobacter","ran_pars","Residual","sd__Observation",5.60922000368121e-05,NA,NA,NA,NA,NA,NA,0.0190281462335229,NA,NA
"[Eubacterium] xylanophilum group","fixed",NA,"dietHFHS",1.79802995157816e-06,3.85485615289881e-05,0.0466432437492138,18.0407539747158,0.963310020971282,-7.91763807814551e-05,8.27724406846115e-05,0.0270237895392767,NA,1
"[Eubacterium] xylanophilum group","fixed",NA,"treatmentFOS+GOS",-2.55561007051696e-05,3.96741223706186e-05,-0.644150372538439,16.9346082886614,0.528106950741034,-0.000109285810632495,5.81736092221554e-05,0.0270237895392767,NA,1
"[Eubacterium] xylanophilum group","fixed",NA,"treatmentB. longum APC1472",2.34842061554825e-05,3.85055721715639e-05,0.609891110067061,18.0113302209849,0.549551846438049,-5.74093515297816e-05,0.000104377763840747,0.0270237895392767,NA,1
"[Eubacterium] xylanophilum group","ran_pars","dam_cage","sd__(Intercept)",5.39217406736116e-05,NA,NA,NA,NA,NA,NA,0.0270237895392767,NA,NA
"[Eubacterium] xylanophilum group","ran_pars","cohort","sd__(Intercept)",1.12957655768579e-05,NA,NA,NA,NA,NA,NA,0.0270237895392767,NA,NA
"[Eubacterium] xylanophilum group","ran_pars","Residual","sd__Observation",0.000105430732659048,NA,NA,NA,NA,NA,NA,0.0270237895392767,NA,NA
"Jeotgalicoccus","fixed",NA,"dietHFHS",-3.04533009362566e-06,1.29295220883721e-05,-0.235533074835335,192.000000005128,0.814046046919417,-2.85474740951137e-05,2.24568139078624e-05,0.0257270595219048,NA,0.814046046919417
"Jeotgalicoccus","fixed",NA,"treatmentFOS+GOS",-1.89041392873428e-05,1.27995738446648e-05,-1.47693505399186,192.000000004718,0.141331373062732,-4.41499738288903e-05,6.3416952542048e-06,0.0257270595219048,NA,0.423994119188195
"Jeotgalicoccus","fixed",NA,"treatmentB. longum APC1472",-1.89041392873428e-05,1.27995738446648e-05,-1.47693505399186,192.000000004718,0.141331373062732,-4.41499738288903e-05,6.3416952542048e-06,0.0257270595219048,NA,0.423994119188195
"Jeotgalicoccus","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0257270595219048,NA,NA
"Jeotgalicoccus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0257270595219048,NA,NA
"Jeotgalicoccus","ran_pars","Residual","sd__Observation",6.33414634691118e-05,NA,NA,NA,NA,NA,NA,0.0257270595219048,NA,NA
"Coprococcus","fixed",NA,"dietHFHS",-9.56676735719348e-06,2.16748648888422e-05,-0.441376101131696,19.9544933437356,0.663686311837814,-5.47863541989692e-05,3.56528194845822e-05,0.175840207930154,NA,1
"Coprococcus","fixed",NA,"treatmentFOS+GOS",-5.70628491891556e-06,2.13548645661284e-05,-0.267212414353893,15.3624159833676,0.792859577584464,-5.1129755510585e-05,3.97171856727539e-05,0.175840207930154,NA,1
"Coprococcus","fixed",NA,"treatmentB. longum APC1472",0.000102480370066847,2.16995548323317e-05,4.72269458330797,19.5249553816201,0.000138389654502149,5.71451872708057e-05,0.000147815552862889,0.175840207930154,NA,0.000553558618008596
"Coprococcus","ran_pars","dam_cage","sd__(Intercept)",1.09147998947255e-05,NA,NA,NA,NA,NA,NA,0.175840207930154,NA,NA
"Coprococcus","ran_pars","cohort","sd__(Intercept)",2.38310166421294e-05,NA,NA,NA,NA,NA,NA,0.175840207930154,NA,NA
"Coprococcus","ran_pars","Residual","sd__Observation",9.65618473346298e-05,NA,NA,NA,NA,NA,NA,0.175840207930154,NA,NA
"[Eubacterium] nodatum group","fixed",NA,"dietHFHS",1.90751831545874e-05,2.97195929615658e-05,0.64183864090117,19.2791042774886,0.52853634013871,-4.30677457184614e-05,8.12181120276361e-05,0.190539619596548,NA,1
"[Eubacterium] nodatum group","fixed",NA,"treatmentFOS+GOS",-1.20949583269939e-05,3.06648416753146e-05,-0.394424287431766,18.1205687090667,0.697871355550404,-7.64886876315127e-05,5.22987709775249e-05,0.190539619596548,NA,1
"[Eubacterium] nodatum group","fixed",NA,"treatmentB. longum APC1472",6.95653083743327e-05,2.9691302958127e-05,2.34295236125,19.1089187995648,0.030100527972024,7.44466282634251e-06,0.000131685953922323,0.190539619596548,NA,0.120402111888096
"[Eubacterium] nodatum group","ran_pars","dam_cage","sd__(Intercept)",4.36420704903487e-05,NA,NA,NA,NA,NA,NA,0.190539619596548,NA,NA
"[Eubacterium] nodatum group","ran_pars","cohort","sd__(Intercept)",1.70652416562776e-09,NA,NA,NA,NA,NA,NA,0.190539619596548,NA,NA
"[Eubacterium] nodatum group","ran_pars","Residual","sd__Observation",7.3384058634953e-05,NA,NA,NA,NA,NA,NA,0.190539619596548,NA,NA
"UCG-005","fixed",NA,"dietHFHS",6.44910819051119e-05,2.12625719752997e-05,3.03308000462173,16.4081380066003,0.00773997097609447,1.95073937496283e-05,0.000109474770060596,0.0798533177859885,NA,0.0309598839043779
"UCG-005","fixed",NA,"treatmentFOS+GOS",-6.41649336146864e-05,2.12054881710257e-05,-3.02586448834311,13.8175727697421,0.00918719799654419,-0.000109702580711307,-1.86272865180663e-05,0.0798533177859885,NA,0.0309598839043779
"UCG-005","fixed",NA,"treatmentB. longum APC1472",-1.80582390409225e-05,2.10848583755706e-05,-0.856455315907893,15.7270408201005,0.404607215090533,-6.28192746389467e-05,2.67027965571017e-05,0.0798533177859885,NA,0.404607215090533
"UCG-005","ran_pars","dam_cage","sd__(Intercept)",1.33088839260455e-05,NA,NA,NA,NA,NA,NA,0.0798533177859885,NA,NA
"UCG-005","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0798533177859885,NA,NA
"UCG-005","ran_pars","Residual","sd__Observation",9.62625669199981e-05,NA,NA,NA,NA,NA,NA,0.0798533177859885,NA,NA
"Oscillospira","fixed",NA,"dietHFHS",-1.67679242782125e-05,1.27318243973792e-05,-1.31700876126316,191.935635770124,0.189405901262356,-4.18801834586595e-05,8.34433490223443e-06,0.0107341999525085,NA,0.573336647232653
"Oscillospira","fixed",NA,"treatmentFOS+GOS",4.7141900340027e-06,1.23063648696111e-05,0.383069255946063,190.025256813937,0.702096591575784,-1.95604408092582e-05,2.89888208772636e-05,0.0107341999525085,NA,1
"Oscillospira","fixed",NA,"treatmentB. longum APC1472",7.04896626851564e-06,1.2968447481778e-05,0.543547427586853,181.248448771276,0.587420857155777,-1.85395811325147e-05,3.2637513669546e-05,0.0107341999525085,NA,1
"Oscillospira","ran_pars","dam_cage","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0107341999525085,NA,NA
"Oscillospira","ran_pars","cohort","sd__(Intercept)",2.9374201427347e-05,NA,NA,NA,NA,NA,NA,0.0107341999525085,NA,NA
"Oscillospira","ran_pars","Residual","sd__Observation",5.82969889486803e-05,NA,NA,NA,NA,NA,NA,0.0107341999525085,NA,NA
"Fournierella","fixed",NA,"dietHFHS",3.5691862837841e-05,2.08397660683484e-05,1.71268058963724,16.6076535530656,0.105376339179596,-8.35545936178889e-06,7.97391850374709e-05,0.105994709700702,NA,0.232044424156262
"Fournierella","fixed",NA,"treatmentFOS+GOS",-5.18708550821571e-05,2.14586671335763e-05,-2.41724496490255,15.6115063453403,0.0282750519326701,-9.74533741290703e-05,-6.28833603524388e-06,0.105994709700702,NA,0.113100207730681
"Fournierella","fixed",NA,"treatmentB. longum APC1472",-3.92096527352182e-05,2.08156930887023e-05,-1.88365828455163,16.5099613218666,0.0773481413854207,-8.32264341878865e-05,4.80712871745006e-06,0.105994709700702,NA,0.232044424156262
"Fournierella","ran_pars","dam_cage","sd__(Intercept)",2.94847657265669e-05,NA,NA,NA,NA,NA,NA,0.105994709700702,NA,NA
"Fournierella","ran_pars","cohort","sd__(Intercept)",4.80009878783708e-06,NA,NA,NA,NA,NA,NA,0.105994709700702,NA,NA
"Fournierella","ran_pars","Residual","sd__Observation",5.5862663083455e-05,NA,NA,NA,NA,NA,NA,0.105994709700702,NA,NA
"Lachnospiraceae UCG-010","fixed",NA,"dietHFHS",-1.91656211592732e-05,1.74642075457327e-05,-1.09742289245505,17.4467912371622,0.28737252679071,-5.59401302526992e-05,1.76088879341527e-05,0.0629618166224828,NA,0.862117580372129
"Lachnospiraceae UCG-010","fixed",NA,"treatmentFOS+GOS",-1.1349876192187e-05,1.78515875518356e-05,-0.635790859453282,15.3013335420765,0.5343072530107,-4.93344742429631e-05,2.6634721858589e-05,0.0629618166224828,NA,1
"Lachnospiraceae UCG-010","fixed",NA,"treatmentB. longum APC1472",-1.17500139291309e-05,1.76203986664914e-05,-0.666841548339985,18.1233074851664,0.51327441240579,-4.87510521334657e-05,2.52510242752038e-05,0.0629618166224828,NA,1
"Lachnospiraceae UCG-010","ran_pars","dam_cage","sd__(Intercept)",2.3443037116715e-05,NA,NA,NA,NA,NA,NA,0.0629618166224828,NA,NA
