"genus","effect","group","term","estimate","std.error","statistic","df","p.value","conf.low","conf.high","R2_marginal","R2_conditional","p.adj"
"Jeotgalicoccus","fixed",NA,"treatmentFOS+GOS",-0.000107859807628861,0.000152087909673562,-0.709193833095402,23.9999999991317,0.48503726163603,-0.000421753825645739,0.000206034210388018,0.107904794820095,NA,1
"Jeotgalicoccus","fixed",NA,"treatmentB. longum APC1472",-0.000107859807628861,0.000152087909673562,-0.709193833095402,23.9999999990982,0.48503726163604,-0.000421753825645762,0.000206034210388041,0.107904794820095,NA,1
"Jeotgalicoccus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.107904794820095,NA,NA
"Jeotgalicoccus","ran_pars","Residual","sd__Observation",0.000284530425334545,NA,NA,NA,NA,NA,NA,0.107904794820095,NA,NA
"UCG-003","fixed",NA,"dietHFHS",-6.47722636567769e-05,0.000176799270968622,-0.36636046801501,23.9999999993208,0.717306059788751,-0.000429668024706345,0.000300123497392792,0.0904985613478318,NA,1
"UCG-003","fixed",NA,"treatmentFOS+GOS",-0.000167341261125579,0.000176799270968622,-0.946504248624864,23.9999999993208,0.35332452531289,-0.000532237022175148,0.000197554499923989,0.0904985613478318,NA,1
"UCG-003","fixed",NA,"treatmentB. longum APC1472",-0.000167341261125579,0.000176799270968622,-0.946504248624864,23.9999999993208,0.35332452531289,-0.000532237022175148,0.000197554499923989,0.0904985613478318,NA,1
"UCG-003","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0904985613478318,NA,NA
"UCG-003","ran_pars","Residual","sd__Observation",0.000330761149097996,NA,NA,NA,NA,NA,NA,0.0904985613478318,NA,NA
"Acinetobacter","fixed",NA,"dietHFHS",-1.52820108598189e-06,0.000121206132847386,-0.0126082818590218,20.8713217288351,0.990060058018629,-0.000253684811865816,0.000250628409693852,0.110357075282886,NA,1
"Acinetobacter","fixed",NA,"treatmentFOS+GOS",-9.574823147086e-06,0.000121562481167063,-0.0787646242094,21.3335869212106,0.937953978025897,-0.000262137360406102,0.00024298771411193,0.110357075282886,NA,1
"Acinetobacter","fixed",NA,"treatmentB. longum APC1472",0.000177402941665471,0.000121247034708612,1.46315282754597,21.0442191667859,0.158202230870494,-7.47118133585002e-05,0.000429517696689442,0.110357075282886,NA,0.632808923481976
"Acinetobacter","ran_pars","cohort","sd__(Intercept)",5.95854210799333e-05,NA,NA,NA,NA,NA,NA,0.110357075282886,NA,NA
"Acinetobacter","ran_pars","Residual","sd__Observation",0.000225802689813197,NA,NA,NA,NA,NA,NA,0.110357075282886,NA,NA
"Harryflintia","fixed",NA,"dietHFHS",0.000107086912024803,0.000186537354572464,0.574077574275895,21.898474650048,0.571765500077993,-0.000279871897829426,0.000494045721879032,0.290239782757789,NA,0.837874505539623
"Harryflintia","fixed",NA,"treatmentFOS+GOS",-0.000575992525219886,0.000186665177555144,-3.08569885805149,22.5231967439907,0.00530546389026376,-0.000962591694315584,-0.000189393356124188,0.290239782757789,NA,0.0159163916707913
"Harryflintia","fixed",NA,"treatmentB. longum APC1472",-0.000153667630618127,0.000186539160470358,-0.823782149714059,21.9186007616303,0.418937252769812,-0.000540609486227645,0.000233274224991391,0.290239782757789,NA,0.837874505539623
"Harryflintia","ran_pars","cohort","sd__(Intercept)",3.57414338038434e-05,NA,NA,NA,NA,NA,NA,0.290239782757789,NA,NA
"Harryflintia","ran_pars","Residual","sd__Observation",0.000348724729769179,NA,NA,NA,NA,NA,NA,0.290239782757789,NA,NA
"Family XIII AD3011 group","fixed",NA,"dietHFHS",0.00029582449923821,0.0001247762453751,2.37083988501905,22.2613412053906,0.0268147651432132,3.72304252682086e-05,0.000554418573208212,0.275295361312035,NA,0.0572240213729883
"Family XIII AD3011 group","fixed",NA,"treatmentFOS+GOS",-0.000353867618617869,0.000125070254069203,-2.82935076170925,22.6064243938789,0.00960342027779398,-0.000612844626160567,-9.48906110751705e-05,0.275295361312035,NA,0.0384136811111759
"Family XIII AD3011 group","fixed",NA,"treatmentB. longum APC1472",-0.000315360907188152,0.000124798158641868,-2.52696763013259,22.3348168702959,0.0190746737909961,-0.000573951680968978,-5.67701334073264e-05,0.275295361312035,NA,0.0572240213729883
"Family XIII AD3011 group","ran_pars","cohort","sd__(Intercept)",5.11369677854549e-05,NA,NA,NA,NA,NA,NA,0.275295361312035,NA,NA
"Family XIII AD3011 group","ran_pars","Residual","sd__Observation",0.000232721020351203,NA,NA,NA,NA,NA,NA,0.275295361312035,NA,NA
"Christensenellaceae R-7 group","fixed",NA,"dietHFHS",0.000175532492242252,0.00012292235869103,1.42799482625825,21.8477869268541,0.16743295941119,-7.94958909406762e-05,0.000430560875425179,0.248889227937649,NA,0.66973183764476
"Christensenellaceae R-7 group","fixed",NA,"treatmentFOS+GOS",0.000143913347074174,0.000123392022159006,1.16630998144048,22.0063142404092,0.255973824641222,-0.000111981787421361,0.00039980848156971,0.248889227937649,NA,0.66973183764476
"Christensenellaceae R-7 group","fixed",NA,"treatmentB. longum APC1472",-0.00015419996203703,0.000123037594829789,-1.25327516561382,22.0527515736434,0.223231065057858,-0.000409328932155224,0.000100929008081163,0.248889227937649,NA,0.66973183764476
"Christensenellaceae R-7 group","ran_pars","cohort","sd__(Intercept)",8.17366546478409e-05,NA,NA,NA,NA,NA,NA,0.248889227937649,NA,NA
"Christensenellaceae R-7 group","ran_pars","Residual","sd__Observation",0.000228389054335218,NA,NA,NA,NA,NA,NA,0.248889227937649,NA,NA
"Family XIII UCG-001","fixed",NA,"dietHFHS",0.00043521598872882,0.000126433050945796,3.44226438793608,23.9999999998862,0.00212466276386124,0.000174270996739484,0.000696160980718155,0.354768997382189,NA,0.00849865105544497
"Family XIII UCG-001","fixed",NA,"treatmentFOS+GOS",-0.000402558448755991,0.000126433050945796,-3.18396531401094,23.9999999998862,0.00399260165186441,-0.000663503440745326,-0.000141613456766655,0.354768997382189,NA,0.0119778049555932
"Family XIII UCG-001","fixed",NA,"treatmentB. longum APC1472",-0.000240204179933788,0.000126433050945796,-1.89985275319163,23.9999999998862,0.0695332806125926,-0.000501149171923123,2.07408120555481e-05,0.354768997382189,NA,0.139066561225185
"Family XIII UCG-001","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.354768997382189,NA,NA
"Family XIII UCG-001","ran_pars","Residual","sd__Observation",0.000236534579501851,NA,NA,NA,NA,NA,NA,0.354768997382189,NA,NA
"Streptococcus","fixed",NA,"dietHFHS",-9.74693196038529e-06,0.000130797450749636,-0.0745192808003743,24.0000000000157,0.941214852010957,-0.000279699602427163,0.000260205738506392,0.143760017905781,NA,1
"Streptococcus","fixed",NA,"treatmentFOS+GOS",-0.00019793884903903,0.000130797450749636,-1.51332344709005,24.0000000000157,0.143256094378647,-0.000467891519505808,7.20138214277475e-05,0.143760017905781,NA,0.429768283135942
"Streptococcus","fixed",NA,"treatmentB. longum APC1472",6.00573858551577e-05,0.000130797450749636,0.459163275055838,24.0000000000157,0.650248640401912,-0.00020989528461162,0.000330010056321936,0.143760017905781,NA,1
"Streptococcus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.143760017905781,NA,NA
"Streptococcus","ran_pars","Residual","sd__Observation",0.000244699623884289,NA,NA,NA,NA,NA,NA,0.143760017905781,NA,NA
"Anaerovorax","fixed",NA,"dietHFHS",0.000198351474571779,8.21313083721107e-05,2.41505314481429,21.6719214413014,0.0246310265781106,2.78719408473333e-05,0.000368831008296224,0.313316374400279,NA,0.0738930797343318
"Anaerovorax","fixed",NA,"treatmentFOS+GOS",-0.000274345683233783,8.24755280598126e-05,-3.32638892635914,21.679264931535,0.00310770743358315,-0.00044553629631679,-0.000103155070150776,0.313316374400279,NA,0.0124308297343326
"Anaerovorax","fixed",NA,"treatmentB. longum APC1472",-0.000129733988592025,8.23110766890708e-05,-1.57614252917738,21.9939655188576,0.129268883900338,-0.00030043942926855,4.09714520844993e-05,0.313316374400279,NA,0.258537767800675
"Anaerovorax","ran_pars","cohort","sd__(Intercept)",7.21627113412609e-05,NA,NA,NA,NA,NA,NA,0.313316374400279,NA,NA
"Anaerovorax","ran_pars","Residual","sd__Observation",0.000152089375025933,NA,NA,NA,NA,NA,NA,0.313316374400279,NA,NA
"Ruminococcus","fixed",NA,"dietHFHS",7.49940290378964e-07,6.90887746093014e-05,0.0108547342838239,22.1810282239383,0.991436385423415,-0.000142463639384013,0.000143963519964771,0.196205076939126,NA,1
"Ruminococcus","fixed",NA,"treatmentFOS+GOS",0.000143972849003565,6.9226276983762e-05,2.07974276931484,22.5851990675222,0.049095080609816,6.21709420831209e-07,0.000287323988586299,0.196205076939126,NA,0.196380322439264
"Ruminococcus","fixed",NA,"treatmentB. longum APC1472",-7.17640497863848e-07,6.9096524401403e-05,-0.0103860578239052,22.2420589675454,0.991805870487793,-0.000143924696931174,0.000142489415935446,0.196205076939126,NA,1
"Ruminococcus","ran_pars","cohort","sd__(Intercept)",2.50724918710743e-05,NA,NA,NA,NA,NA,NA,0.196205076939126,NA,NA
"Ruminococcus","ran_pars","Residual","sd__Observation",0.000128935947798576,NA,NA,NA,NA,NA,NA,0.196205076939126,NA,NA
"Candidatus Soleaferrea","fixed",NA,"dietHFHS",0.000270240727314084,8.28399494136166e-05,3.26220294950668,20.0975422464769,0.00388199906660845,9.74933706038599e-05,0.000442988084024309,0.360374126608756,NA,0.0155279962664338
"Candidatus Soleaferrea","fixed",NA,"treatmentFOS+GOS",-0.000263324898154619,8.31545180662884e-05,-3.16669381626028,20.3733347641262,0.00477267269346198,-0.000436578640553882,-9.00711557553563e-05,0.360374126608756,NA,0.0155279962664338
"Candidatus Soleaferrea","fixed",NA,"treatmentB. longum APC1472",-0.000104635348237765,8.2915153377289e-05,-1.26195687972309,20.4367850769309,0.221177144660762,-0.000277356657672036,6.80859611965061e-05,0.360374126608756,NA,0.442354289321524
"Candidatus Soleaferrea","ran_pars","cohort","sd__(Intercept)",5.45387187066409e-05,NA,NA,NA,NA,NA,NA,0.360374126608756,NA,NA
"Candidatus Soleaferrea","ran_pars","Residual","sd__Observation",0.000153932209649174,NA,NA,NA,NA,NA,NA,0.360374126608756,NA,NA
"[Eubacterium] brachy group","fixed",NA,"dietHFHS",0.00010087294373753,9.57015337827855e-05,1.05403685552712,21.9344979608259,0.30333894459278,-9.76342591575373e-05,0.000299380146632596,0.1000137633322,NA,0.610988112102345
"[Eubacterium] brachy group","fixed",NA,"treatmentFOS+GOS",-0.000125586849301273,9.59059416630848e-05,-1.30947934114923,22.3699727643253,0.203662704034115,-0.000324293047808404,7.31193492058581e-05,0.1000137633322,NA,0.610988112102345
"[Eubacterium] brachy group","fixed",NA,"treatmentB. longum APC1472",4.62843324048876e-06,9.57144341673541e-05,0.048356690197803,22.0097569469425,0.961868101098989,-0.000193866052220827,0.000203122918701804,0.1000137633322,NA,0.961868101098989
"[Eubacterium] brachy group","ran_pars","cohort","sd__(Intercept)",3.64954814676847e-05,NA,NA,NA,NA,NA,NA,0.1000137633322,NA,NA
"[Eubacterium] brachy group","ran_pars","Residual","sd__Observation",0.000178560134718221,NA,NA,NA,NA,NA,NA,0.1000137633322,NA,NA
"Paludicola","fixed",NA,"dietHFHS",6.81341986666062e-05,5.0990317884745e-05,1.3362183546416,17.0660257952743,0.199022708944246,-3.94142716898648e-05,0.000175682669023077,0.141749885109432,NA,0.410581956326259
"Paludicola","fixed",NA,"treatmentFOS+GOS",-9.99098252340681e-05,5.11855996207497e-05,-1.95191276402605,16.8207090838197,0.0678014029504665,-0.000207989752348098,8.17010187996213e-06,0.141749885109432,NA,0.271205611801866
"Paludicola","fixed",NA,"treatmentB. longum APC1472",-7.97433172392424e-05,5.12260198213885e-05,-1.55669555271493,18.0941281470458,0.136860652108753,-0.000187325074587212,2.78384401087273e-05,0.141749885109432,NA,0.410581956326259
"Paludicola","ran_pars","cohort","sd__(Intercept)",5.96624038071445e-05,NA,NA,NA,NA,NA,NA,0.141749885109432,NA,NA
"Paludicola","ran_pars","Residual","sd__Observation",9.40384826242463e-05,NA,NA,NA,NA,NA,NA,0.141749885109432,NA,NA
"UCG-005","fixed",NA,"dietHFHS",0.00016548903181196,7.66899768544244e-05,2.15789648921262,24.0000000001656,0.0411594850738166,7.20869889088438e-06,0.000323769364733035,0.197820264460139,NA,0.164637940295267
"UCG-005","fixed",NA,"treatmentFOS+GOS",-0.00016548903181196,7.66899768544244e-05,-2.15789648921262,24.0000000001656,0.0411594850738167,-0.000323769364733035,-7.20869889088432e-06,0.197820264460139,NA,0.164637940295267
"UCG-005","fixed",NA,"treatmentB. longum APC1472",-6.83397423921172e-05,7.66899768544244e-05,-0.891117003749291,24.0000000001336,0.381713361818294,-0.000226620075313204,8.99405905289693e-05,0.197820264460139,NA,0.763426723636589
"UCG-005","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.197820264460139,NA,NA
"UCG-005","ran_pars","Residual","sd__Observation",0.00014347380919444,NA,NA,NA,NA,NA,NA,0.197820264460139,NA,NA
"[Eubacterium] nodatum group","fixed",NA,"dietHFHS",0.000101427121890184,5.82788360793081e-05,1.74037658803202,23.9999999993476,0.0946018234718871,-1.8854484067429e-05,0.000221708727847796,0.109624346712462,NA,0.378407293887549
"[Eubacterium] nodatum group","fixed",NA,"treatmentFOS+GOS",-7.80742759566924e-05,5.82788360793081e-05,-1.339667728615,23.9999999993476,0.192901686018486,-0.000198355881914305,4.22073300009201e-05,0.109624346712462,NA,0.578705058055458
"[Eubacterium] nodatum group","fixed",NA,"treatmentB. longum APC1472",-6.16689737635569e-05,5.82788360793081e-05,-1.0581709916038,23.999999999151,0.300512299945915,-0.000181950579721222,5.86126321941078e-05,0.109624346712462,NA,0.601024599891831
"[Eubacterium] nodatum group","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.109624346712462,NA,NA
"[Eubacterium] nodatum group","ran_pars","Residual","sd__Observation",0.000109029718754366,NA,NA,NA,NA,NA,NA,0.109624346712462,NA,NA
"Klebsiella","fixed",NA,"dietHFHS",-6.3007746328908e-05,4.23781984655347e-05,-1.48679624453953,20.9291903950333,0.151979333938753,-0.000151156193663635,2.51407010058185e-05,0.115509809643865,NA,0.45593800181626
"Klebsiella","fixed",NA,"treatmentFOS+GOS",-4.52656182518127e-06,4.25168770501225e-05,-0.106465059036321,21.3044422746519,0.916209534743273,-9.28683762051818e-05,8.38152525548193e-05,0.115509809643865,NA,1
"Klebsiella","fixed",NA,"treatmentB. longum APC1472",2.9329873612353e-08,4.23987680987737e-05,0.000691762400832615,21.133222985856,0.999454542006319,-8.8109902560115e-05,8.81685623073397e-05,0.115509809643865,NA,1
"Klebsiella","ran_pars","cohort","sd__(Intercept)",2.31281830960044e-05,NA,NA,NA,NA,NA,NA,0.115509809643865,NA,NA
"Klebsiella","ran_pars","Residual","sd__Observation",7.88851120010514e-05,NA,NA,NA,NA,NA,NA,0.115509809643865,NA,NA
"Anaeroplasma","fixed",NA,"dietHFHS",1.64354800096917e-05,4.94794059888562e-05,0.332168094608761,21.7763711343116,0.742938407811229,-8.62396592003648e-05,0.000119110619219748,0.0723263389548962,NA,0.941887566184976
"Anaeroplasma","fixed",NA,"treatmentFOS+GOS",-5.37667741587527e-05,4.96603147324007e-05,-1.08269096658932,21.9792009547312,0.290681111941568,-0.000156761614339146,4.92280660216408e-05,0.0723263389548962,NA,0.941887566184976
"Anaeroplasma","fixed",NA,"treatmentB. longum APC1472",-6.04011592321424e-05,4.95168533290321e-05,-1.21981012870074,21.966934192546,0.235471891546244,-0.000163101790764949,4.22994723006641e-05,0.0723263389548962,NA,0.941887566184976
"Anaeroplasma","ran_pars","cohort","sd__(Intercept)",3.08114810901594e-05,NA,NA,NA,NA,NA,NA,0.0723263389548962,NA,NA
"Anaeroplasma","ran_pars","Residual","sd__Observation",9.19937957023703e-05,NA,NA,NA,NA,NA,NA,0.0723263389548962,NA,NA
"Lachnospiraceae UCG-010","fixed",NA,"dietHFHS",-3.35559428261478e-07,4.50255086535007e-05,-0.00745265158121405,20.0772190940573,0.994127255773172,-9.42339724385822e-05,9.35628535820592e-05,0.010255110636657,NA,1
"Lachnospiraceae UCG-010","fixed",NA,"treatmentFOS+GOS",-5.73465118416329e-06,4.51560232704845e-05,-0.126996373214992,19.8549885898066,0.900220608275527,-9.99725870146914e-05,8.85032846463648e-05,0.010255110636657,NA,1
"Lachnospiraceae UCG-010","fixed",NA,"treatmentB. longum APC1472",1.64652658164749e-05,4.5386761768853e-05,0.362776835684591,20.8233148766224,0.720427892501654,-7.79704609502361e-05,0.000110900992583186,0.010255110636657,NA,1
"Lachnospiraceae UCG-010","ran_pars","cohort","sd__(Intercept)",6.83275818713476e-05,NA,NA,NA,NA,NA,NA,0.010255110636657,NA,NA
"Lachnospiraceae UCG-010","ran_pars","Residual","sd__Observation",8.27233913362969e-05,NA,NA,NA,NA,NA,NA,0.010255110636657,NA,NA
"Coprococcus","fixed",NA,"dietHFHS",-4.05594172559294e-06,5.19550089811786e-05,-0.0780664233368193,23.9999999995461,0.938422440365242,-0.000111285810031326,0.00010317392658014,0.100322404088081,NA,1
"Coprococcus","fixed",NA,"treatmentFOS+GOS",-4.87881564039876e-05,5.19550089811786e-05,-0.939046250991156,23.9999999995461,0.357062404238759,-0.000156018024709721,5.84417119017453e-05,0.100322404088081,NA,1
"Coprococcus","fixed",NA,"treatmentB. longum APC1472",4.08715726599046e-05,5.19550089811786e-05,0.786672420260979,23.9999999997924,0.439173009131941,-6.63582956457701e-05,0.000148101440965579,0.100322404088081,NA,1
"Coprococcus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.100322404088081,NA,NA
"Coprococcus","ran_pars","Residual","sd__Observation",9.71989215671667e-05,NA,NA,NA,NA,NA,NA,0.100322404088081,NA,NA
"Atopostipes","fixed",NA,"dietHFHS",-4.11167303975988e-05,2.90739188843611e-05,-1.4142135623731,23.9999999996793,0.170141553273872,-0.000101122349763964,1.88888889687665e-05,0.1,NA,0.510424659821615
"Atopostipes","fixed",NA,"treatmentFOS+GOS",1.1616451848059e-20,2.90739188843611e-05,3.99548884148104e-16,23.9999999996793,1,-6.00056193663653e-05,6.00056193663653e-05,0.1,NA,1
"Atopostipes","fixed",NA,"treatmentB. longum APC1472",1.1616451848059e-20,2.90739188843611e-05,3.99548884148104e-16,23.9999999996506,1,-6.00056193663691e-05,6.00056193663691e-05,0.1,NA,1
"Atopostipes","ran_pars","cohort","sd__(Intercept)",1.5228592704269e-13,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Atopostipes","ran_pars","Residual","sd__Observation",5.43923216780681e-05,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Caldicoprobacter","fixed",NA,"dietHFHS",4.43610582504499e-21,2.75215928659604e-05,1.61186376335496e-16,23.9999999993087,1,-5.68017759298544e-05,5.68017759298544e-05,0.0999999999999999,NA,1
"Caldicoprobacter","fixed",NA,"treatmentFOS+GOS",3.89214098891518e-05,2.75215928659604e-05,1.41421356237309,23.9999999993087,0.170141553274068,-1.78803660407026e-05,9.57231858190062e-05,0.0999999999999999,NA,0.680566213096273
"Caldicoprobacter","fixed",NA,"treatmentB. longum APC1472",-7.74430123203932e-21,2.75215928659604e-05,-2.81390007829733e-16,23.9999999993087,1,-5.68017759298544e-05,5.68017759298544e-05,0.0999999999999999,NA,1
"Caldicoprobacter","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0999999999999999,NA,NA
"Caldicoprobacter","ran_pars","Residual","sd__Observation",5.14881856213529e-05,NA,NA,NA,NA,NA,NA,0.0999999999999999,NA,NA
"Sporosarcina","fixed",NA,"dietHFHS",-3.52429117693704e-05,2.4920501900881e-05,-1.4142135623731,23.9999999993453,0.170141553274049,-8.66762997977213e-05,1.61904762589806e-05,0.1,NA,0.510424659822146
"Sporosarcina","fixed",NA,"treatmentFOS+GOS",5.80822592402949e-21,2.4920501900881e-05,2.33070182419727e-16,23.9999999993453,1,-5.1433388028351e-05,5.1433388028351e-05,0.1,NA,1
"Sporosarcina","fixed",NA,"treatmentB. longum APC1472",5.80822592402949e-21,2.4920501900881e-05,2.33070182419727e-16,23.9999999993074,1,-5.14333880283553e-05,5.14333880283553e-05,0.1,NA,1
"Sporosarcina","ran_pars","cohort","sd__(Intercept)",1.30400536722035e-13,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Sporosarcina","ran_pars","Residual","sd__Observation",4.66219900097727e-05,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Fournierella","fixed",NA,"dietHFHS",-3.31134965092855e-05,2.98251001507094e-05,-1.11025600390139,23.9999999995668,0.277889149832745,-9.46694778108054e-05,2.84424847922343e-05,0.0698457598520507,NA,0.833667449498234
"Fournierella","fixed",NA,"treatmentFOS+GOS",2.61260319782631e-05,2.98251001507094e-05,0.875974660478774,23.9999999995668,0.389727209218941,-3.54299493232567e-05,8.7682013279783e-05,0.0698457598520507,NA,0.833667449498234
"Fournierella","fixed",NA,"treatmentB. longum APC1472",-3.87215061601966e-21,2.98251001507094e-05,-1.29828587211887e-16,23.999999999594,1,-6.15559813015161e-05,6.15559813015161e-05,0.0698457598520507,NA,1
"Fournierella","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0698457598520507,NA,NA
"Fournierella","ran_pars","Residual","sd__Observation",5.57976531450873e-05,NA,NA,NA,NA,NA,NA,0.0698457598520507,NA,NA
"[Eubacterium] oxidoreducens group","fixed",NA,"dietHFHS",-1.10378321697619e-05,1.94417568218934e-05,-0.567738413296689,24.0000000000549,0.575485850393578,-5.11636461099846e-05,2.90879817704609e-05,0.0773847537083424,NA,1
"[Eubacterium] oxidoreducens group","fixed",NA,"treatmentFOS+GOS",-1.56840025547523e-21,1.94417568218934e-05,-8.06717350619801e-17,24.0000000000549,1,-4.01258139402228e-05,4.01258139402228e-05,0.0773847537083424,NA,1
"[Eubacterium] oxidoreducens group","fixed",NA,"treatmentB. longum APC1472",2.51819395129813e-05,1.94417568218934e-05,1.29525020519873,23.9999999998341,0.207555186137151,-1.4943874427261e-05,6.53077534532236e-05,0.0773847537083424,NA,0.830220744548603
"[Eubacterium] oxidoreducens group","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0773847537083424,NA,NA
"[Eubacterium] oxidoreducens group","ran_pars","Residual","sd__Observation",3.63721965122501e-05,NA,NA,NA,NA,NA,NA,0.0773847537083424,NA,NA
"Monoglobus","fixed",NA,"dietHFHS",1.75032257017667e-06,2.14815540321728e-05,0.0814802582511128,23.9999999990859,0.935735732179001,-4.25854258984489e-05,4.60860710388022e-05,0.0690720769090048,NA,0.935735732179001
"Monoglobus","fixed",NA,"treatmentFOS+GOS",-2.23388808220708e-05,2.14815540321728e-05,-1.03990990542928,23.9999999990859,0.308745318567934,-6.66746292906964e-05,2.19968676465548e-05,0.0690720769090048,NA,0.926235955703603
"Monoglobus","fixed",NA,"treatmentB. longum APC1472",-2.23388808220708e-05,2.14815540321728e-05,-1.03990990542928,23.9999999992413,0.308745318567868,-6.66746292906812e-05,2.19968676465396e-05,0.0690720769090048,NA,0.926235955703603
"Monoglobus","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.0690720769090048,NA,NA
"Monoglobus","ran_pars","Residual","sd__Observation",4.01883076619315e-05,NA,NA,NA,NA,NA,NA,0.0690720769090048,NA,NA
"Defluviitaleaceae UCG-011","fixed",NA,"dietHFHS",0,1.37543322266019e-05,0,23.9999999995345,1,-2.83875464986668e-05,2.83875464986668e-05,0.1,NA,1
"Defluviitaleaceae UCG-011","fixed",NA,"treatmentFOS+GOS",-4.70520076642569e-21,1.37543322266019e-05,-3.4208863715866e-16,23.9999999995345,1,-2.83875464986668e-05,2.83875464986668e-05,0.1,NA,1
"Defluviitaleaceae UCG-011","fixed",NA,"treatmentB. longum APC1472",1.94515631762457e-05,1.37543322266019e-05,1.4142135623731,23.9999999995646,0.170141553273932,-8.93598332241918e-06,4.78391096749107e-05,0.1,NA,0.68056621309573
"Defluviitaleaceae UCG-011","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Defluviitaleaceae UCG-011","ran_pars","Residual","sd__Observation",2.5731999387904e-05,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Lachnospiraceae UCG-004","fixed",NA,"dietHFHS",2.95740388336333e-21,1.15307635928567e-05,2.56479448177694e-16,23.9999999996066,1,-2.37983263937904e-05,2.37983263937904e-05,0.1,NA,1
"Lachnospiraceae UCG-004","fixed",NA,"treatmentFOS+GOS",1.63069622575358e-05,1.15307635928567e-05,1.41421356237309,23.9999999996066,0.17014155327391,-7.49136413625453e-06,4.01052886513262e-05,0.1,NA,0.680566213095642
"Lachnospiraceae UCG-004","fixed",NA,"treatmentB. longum APC1472",-3.87215061601966e-21,1.15307635928567e-05,-3.35810424421367e-16,23.9999999996066,1,-2.37983263937904e-05,2.37983263937904e-05,0.1,NA,1
"Lachnospiraceae UCG-004","ran_pars","cohort","sd__(Intercept)",0,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Lachnospiraceae UCG-004","ran_pars","Residual","sd__Observation",2.15720833861781e-05,NA,NA,NA,NA,NA,NA,0.1,NA,NA
"Stenotrophomonas","fixed",NA,"dietHFHS",-1.05393178343738e-07,8.35904364464706e-06,-0.0126082818590413,329.570964614959,0.989947941895206,-1.65492043702059e-05,1.63384180135184e-05,0.110357075282902,NA,1
"Stenotrophomonas","fixed",NA,"treatmentFOS+GOS",-6.60332630834475e-07,8.38361939083169e-06,-0.0787646242095167,329.570964614661,0.937267643180475,-1.71524889381595e-05,1.58318236764905e-05,0.110357075282902,NA,1
"Stenotrophomonas","fixed",NA,"treatmentB. longum APC1472",1.22346856321016e-05,8.36186446266264e-06,1.46315282754605,329.570964614849,0.144378590786606,-4.21467463939534e-06,2.86840459035986e-05,0.110357075282902,NA,0.577514363146425
"Stenotrophomonas","ran_pars","cohort","sd__(Intercept)",4.10933938482662e-06,NA,NA,NA,NA,NA,NA,0.110357075282902,NA,NA
"Stenotrophomonas","ran_pars","Residual","sd__Observation",1.55725992974613e-05,NA,NA,NA,NA,NA,NA,0.110357075282902,NA,NA
